KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY,REPEAT
0,19DEC61,37.0,0,10.0,86754.0,No,0.0,No,F,PhD,Lawyer,21,Private,13880,1,Sports Car,no,31966,3,Yes,2,1483,13.0,1,Urban,1
1,29JUN62,37.0,1,14.0,66175.0,Yes,214792.0,No,F,<High School,Blue Collar,51,Private,13240,15,SUV,no,0,0,No,4,686,1.0,1,Urban,0
0,14JAN54,45.0,0,0.0,0.0,No,77453.0,No,F,Masters,Home Maker,24,Private,30130,4,Minivan,no,0,0,No,0,1874,15.0,1,Urban,0
0,13OCT43,56.0,0,14.0,80719.0,No,262361.0,Yes,F,Bachelors,Manager,50,Private,13730,6,Sports Car,no,9598,4,Yes,3,0,13.0,0,Urban,1
0,12MAR26,73.0,0,15.0,1773.0,No,0.0,No,F,Bachelors,Student,46,Private,8980,7,Sports Car,no,0,0,No,1,0,14.0,0,Urban,0
0,19OCT51,48.0,0,11.0,11515.0,No,0.0,Yes,M,High School,Student,20,Private,10230,4,Minivan,no,0,0,No,2,5429,1.0,1,Urban,0
0,17OCT51,48.0,0,9.0,12169.0,No,0.0,Yes,F,High School,Student,69,Private,7520,1,Sports Car,no,0,0,No,1,0,8.0,0,Rural,0
1,01AUG54,45.0,1,14.0,26156.0,No,179165.0,Yes,F,Bachelors,Professional,48,Private,14460,1,SUV,no,28959,1,Yes,0,5424,10.0,1,Urban,1
0,13MAR66,33.0,4,14.0,86451.0,No,261276.0,Yes,M,Bachelors,Blue Collar,40,Private,13450,11,Minivan,no,0,0,No,0,0,9.0,0,Urban,0
0,06DEC42,56.0,2,16.0,66868.0,No,204146.0,Yes,F,High School,Blue Collar,17,Private,21050,10,Pickup,no,0,0,Yes,0,0,6.0,0,Urban,0
0,31MAY44,55.0,0,16.0,42815.0,No,205232.0,Yes,M,Masters,Lawyer,47,Private,14690,1,Minivan,yes,8762,1,No,0,0,8.0,0,Urban,1
0,19DEC43,55.0,0,0.0,0.0,No,105646.0,No,F,High School,Home Maker,31,Private,1500,1,SUV,no,7447,3,No,5,0,8.298147573217427,0,Urban,1
0,24FEB45,54.0,0,11.0,95024.0,No,290418.0,No,F,Bachelors,Professional,53,Private,22930,3,SUV,no,20351,2,No,6,0,12.0,0,Urban,1
0,25JUN74,25.0,3,13.0,55422.0,No,138922.0,Yes,F,Bachelors,Professional,61,Private,9540,1,SUV,no,6798,1,No,0,0,1.0,0,Urban,1
0,10OCT57,42.0,1,15.0,21863.0,No,131324.0,Yes,M,High School,Clerical,30,Private,7890,10,Pickup,yes,0,0,Yes,0,0,1.0,0,Urban,0
1,04MAR58,41.0,2,14.0,86860.0,Yes,0.0,No,M,Bachelors,Blue Collar,33,Commercial,16020,3,Minivan,no,0,0,No,4,35009,1.0,1,Urban,0
0,07OCT43,56.0,0,15.0,82370.0,No,274135.0,Yes,F,Masters,Manager,15,Private,15340,6,SUV,no,0,0,No,0,0,15.0,0,Urban,0
0,26NOV63,35.0,3,0.0,61572.07326346075,Yes,0.0,No,M,<High School,Student,15,Private,6050,10,Pickup,yes,0,0,No,0,0,8.298147573217427,0,Urban,0
0,06JAN53,46.0,0,3.0,61572.07326346075,No,0.0,Yes,M,<High School,Student,44,Private,7330,1,Pickup,yes,0,0,No,2,0,4.0,0,Rural,0
0,24SEP44,55.0,0,2.0,38371.0,No,154523.01860799835,Yes,F,High School,Blue Collar,44,Commercial,12820,1,SUV,no,0,0,No,6,2927,9.0,1,Urban,0
0,01APR66,33.0,1,12.0,66803.0,No,193201.0,Yes,M,Masters,Lawyer,32,Private,14390,6,Minivan,yes,0,0,Yes,0,0,17.0,0,Urban,0
0,23AUG56,43.0,0,12.0,46793.0,No,184381.0,Yes,M,High School,Blue Collar,34,Commercial,10340,4,Pickup,yes,3819,2,No,0,0,1.0,0,Urban,1
0,20DEC50,48.0,0,0.0,0.0,No,79976.0,No,M,Bachelors,Student,44,Commercial,7220,6,Pickup,yes,0,0,No,0,0,7.0,0,Rural,0
0,05JAN66,33.0,0,9.0,74138.0,No,263173.0,No,M,High School,Blue Collar,5,Private,13640,13,Minivan,no,0,0,No,0,0,1.0,0,Urban,0
0,22FEB50,49.0,0,13.0,59743.0,No,239955.0,Yes,M,Bachelors,Blue Collar,11,Commercial,12370,1,Minivan,no,51188,2,Yes,4,0,10.0,0,Urban,1
0,26MAR43,56.0,3,15.0,92145.0,No,154523.01860799835,Yes,F,High School,Manager,7,Private,11650,1,Pickup,yes,7905,1,No,4,0,8.0,0,Urban,1
0,28APR64,35.0,2,12.0,3028.0,Yes,154523.01860799835,No,M,Bachelors,Student,40,Private,5300,1,Pickup,no,32063,2,Yes,4,0,10.0,0,Urban,1
0,15JUN51,48.0,0,7.0,24212.0,No,182544.0,Yes,M,High School,Clerical,38,Private,19520,13,Van,yes,0,0,No,3,0,8.0,0,Urban,0
0,24MAY43,56.0,0,13.0,66579.0,No,173701.0,Yes,M,Masters,Manager,29,Private,12820,4,Minivan,no,0,0,No,0,0,8.298147573217427,0,Urban,0
0,29APR57,42.0,2,14.0,23853.0,Yes,120985.0,No,M,<High School,Blue Collar,46,Private,15850,1,Minivan,yes,0,0,No,0,0,8.298147573217427,0,Urban,0
0,07SEP59,40.0,0,7.0,14848.0,No,90755.0,Yes,F,<High School,Clerical,26,Private,12060,1,SUV,no,0,0,No,0,0,4.0,0,Rural,0
0,17NOV58,41.0,0,12.0,14129.0,No,154523.01860799835,Yes,M,<High School,Clerical,54,Private,15210,13,Minivan,yes,34575,2,Yes,7,4592,6.0,1,Urban,1
1,27AUG43,56.0,1,15.0,88858.0,No,249331.0,Yes,F,PhD,Lawyer,20,Private,5670,4,SUV,no,4906,2,No,2,38223,19.0,1,Urban,1
0,21FEB59,40.0,1,12.0,77388.0,No,260895.0,Yes,F,Masters,Lawyer,17,Private,9240,6,SUV,no,3716,1,No,0,0,14.0,0,Urban,1
0,16AUG56,43.0,0,10.0,46119.0,No,0.0,No,M,High School,Professional,51,Commercial,10410,1,Pickup,yes,10930,3,No,0,3905,8.298147573217427,1,Urban,1
0,29MAY44,55.0,0,11.0,241408.0,No,0.0,No,F,PhD,Doctor,41,Private,41230,7,Van,no,0,0,No,0,0,17.0,0,Urban,0
0,20AUG65,34.0,5,10.474061923313512,17698.0,No,137278.0,Yes,F,<High School,Home Maker,35,Private,6670,1,Sports Car,no,0,0,No,0,0,1.0,0,Rural,0
0,02FEB70,29.0,3,10.474061923313512,15958.0,Yes,111962.0,No,M,<High School,Clerical,30,Private,6000,3,Pickup,yes,0,0,No,4,1541,1.0,1,Urban,0
0,16APR52,47.0,0,9.0,47331.0,No,0.0,No,M,Bachelors,Professional,37,Private,10930,9,Pickup,no,33948,2,Yes,1,0,13.0,0,Urban,1
0,20FEB50,49.0,0,10.0,29998.0,No,153415.0,Yes,M,High School,Clerical,48,Private,18110,1,Van,yes,0,0,No,1,0,12.0,0,Urban,0
0,04JUL43,56.0,0,16.0,38338.0,No,154523.01860799835,Yes,M,<High School,Blue Collar,26,Private,2160,6,Minivan,no,0,0,Yes,3,5296,6.0,1,Urban,0
0,07SEP61,38.0,0,12.0,61572.07326346075,No,99549.0,Yes,F,High School,Home Maker,12,Private,5720,4,Sports Car,no,15635,2,Yes,0,1906,6.0,1,Urban,1
0,11APR50,49.0,0,12.0,106541.0,No,291795.0,No,F,Bachelors,Blue Collar,26,Commercial,6400,6,SUV,no,5758,2,No,4,0,12.0,0,Urban,1
0,07FEB69,30.0,0,11.0,175172.0,No,403714.0,No,F,Bachelors,Professional,38,Private,29470,1,Pickup,no,4683,2,No,0,0,1.0,0,Urban,1
0,02SEP46,53.0,0,14.0,107394.0,No,318906.0,Yes,F,High School,Blue Collar,20,Commercial,17540,1,SUV,no,0,0,No,1,0,1.0,0,Urban,0
1,09OCT56,43.0,2,15.0,89534.0,No,243221.0,Yes,F,Masters,Manager,43,Private,28890,10,Minivan,no,0,0,No,0,0,13.0,0,Urban,0
3,17MAR60,39.0,3,13.0,110251.0,No,349101.0,Yes,M,Bachelors,Blue Collar,36,Commercial,38900,1,Panel Truck,yes,21033,2,Yes,3,3498,1.0,1,Urban,1
0,14AUG55,44.0,0,11.0,50747.0,No,184074.0,No,M,Masters,Professional,28,Commercial,24210,7,Panel Truck,yes,41477,2,No,3,0,16.0,0,Urban,1
0,21AUG49,50.0,1,15.0,39861.0,No,216739.0,Yes,F,Bachelors,Clerical,22,Private,10490,6,SUV,no,0,0,No,0,5358,8.0,1,Urban,0
0,03JUL60,39.0,2,10.474061923313512,111072.0,No,297741.0,Yes,F,Bachelors,Manager,33,Private,9560,4,SUV,no,0,0,No,4,0,10.0,0,Urban,0
2,07SEP54,45.0,2,13.0,109361.0,No,306852.0,Yes,F,Bachelors,Manager,9,Private,1500,1,SUV,no,0,0,No,0,762,16.0,1,Urban,0
0,21NOV47,51.0,0,11.0,61572.07326346075,No,210209.0,No,M,High School,Blue Collar,31,Commercial,10670,1,Pickup,yes,0,0,No,0,15731,10.0,1,Urban,0
0,11DEC47,51.0,0,11.0,172877.0,No,0.0,No,F,Masters,Manager,5,Commercial,28650,4,Pickup,no,4631,2,No,0,0,8.298147573217427,0,Urban,1
0,04OCT47,52.0,0,12.0,99034.0,No,0.0,No,F,Masters,Manager,23,Private,26660,19,Minivan,no,0,0,No,0,0,12.0,0,Urban,0
0,07JAN66,33.0,0,7.0,66604.0,No,0.0,No,F,Masters,Lawyer,29,Private,11460,1,SUV,no,1552,2,No,3,3351,10.0,1,Urban,1
0,21JAN62,37.0,0,8.0,85208.0,No,0.0,No,F,Bachelors,Professional,26,Private,13410,6,Sports Car,no,0,0,No,0,0,14.0,0,Urban,0
0,04DEC50,48.0,0,13.0,59232.0,No,0.0,No,F,Bachelors,Manager,31,Private,7710,1,Sports Car,no,0,0,No,4,0,8.0,0,Urban,0
0,27AUG72,27.0,2,11.0,64412.0,Yes,0.0,No,F,High School,Blue Collar,29,Commercial,4200,6,Sports Car,no,10679,2,No,6,5354,6.0,1,Urban,1
0,20JAN51,48.0,0,8.0,28012.0,No,117343.0,Yes,F,High School,Clerical,38,Private,26370,4,Pickup,no,0,0,Yes,0,0,7.0,0,Urban,0
0,05MAR65,34.0,2,10.0,19742.0,No,0.0,Yes,F,High School,Student,13,Commercial,5200,4,SUV,no,44231,2,Yes,2,3336,8.0,1,Urban,1
1,30APR60,39.0,2,5.0,77044.0,No,255062.0,Yes,F,<High School,Blue Collar,34,Private,13100,1,SUV,no,7120,2,No,6,0,1.0,0,Urban,1
0,27MAY62,37.0,0,12.0,62010.0,No,0.0,No,M,Bachelors,Professional,33,Commercial,7700,1,Pickup,yes,0,0,No,2,5179,10.0,1,Urban,0
0,04NOV47,52.0,0,15.0,99963.0,No,291133.0,Yes,F,High School,Clerical,33,Commercial,29850,7,Pickup,no,6600,3,No,3,2985,1.0,1,Urban,1
0,15JUL42,57.0,0,10.474061923313512,33707.0,No,0.0,No,F,<High School,Blue Collar,40,Private,7200,10,SUV,no,0,0,No,1,0,1.0,0,Rural,0
0,17FEB69,30.0,2,9.0,18447.0,No,104225.0,Yes,F,<High School,Clerical,45,Private,3340,13,Sports Car,no,0,0,No,2,0,5.0,0,Urban,0
0,10JAN51,48.0,0,11.0,65240.0,No,189120.0,No,F,High School,Blue Collar,5,Commercial,12040,7,Sports Car,no,5396,1,No,3,18139,1.0,1,Urban,1
0,22JUL52,47.0,0,11.0,90305.0,No,277466.0,Yes,M,Bachelors,Professional,49,Private,15470,6,Minivan,no,12111,3,No,3,0,14.0,0,Urban,1
0,19AUG50,49.0,0,11.0,61572.07326346075,No,149759.0,Yes,M,High School,Clerical,8,Private,8730,1,Minivan,yes,0,0,No,0,0,9.0,0,Urban,0
0,16SEP48,51.0,0,12.0,55657.0,No,204828.0,Yes,F,Bachelors,Clerical,41,Private,20030,9,SUV,no,21745,1,Yes,4,0,8.0,0,Rural,1
0,24APR53,46.0,0,6.0,83277.0,No,0.0,No,F,Bachelors,Home Maker,5,Private,23090,4,Minivan,no,0,0,No,1,0,4.0,0,Urban,0
0,13FEB44,55.0,0,16.0,174355.0,No,457551.0,Yes,M,Masters,,38,Commercial,16230,1,Van,yes,0,0,Yes,0,4284,1.0,1,Urban,0
0,18OCT68,31.0,0,7.0,6249.0,No,0.0,No,M,High School,Student,9,Commercial,10110,1,Pickup,yes,2511,2,No,2,4066,1.0,1,Urban,1
0,11APR37,62.0,0,7.0,71961.0,No,0.0,No,M,Masters,Lawyer,43,Private,19520,8,SUV,no,1293,2,No,6,0,16.0,0,Urban,1
0,06OCT76,23.0,1,9.0,61572.07326346075,Yes,56000.0,No,M,<High School,Student,21,Private,3870,1,Minivan,yes,9822,2,No,1,0,8.0,0,Urban,1
0,10OCT52,47.0,0,10.474061923313512,17097.0,No,116001.0,Yes,M,<High School,Blue Collar,56,Private,12520,6,Minivan,no,0,0,No,0,0,7.0,0,Urban,0
0,18DEC53,45.0,0,10.0,117309.0,No,0.0,No,M,Masters,Lawyer,25,Private,17730,4,Van,yes,12118,1,No,4,0,24.0,0,Urban,1
0,26AUG63,36.0,2,13.0,16212.0,No,143697.0,Yes,F,<High School,Clerical,29,Private,5100,3,SUV,no,0,0,No,0,0,1.0,0,Urban,0
0,05JUN53,46.0,0,9.0,99087.0,No,298048.0,No,F,Bachelors,Professional,28,Private,6100,10,Sports Car,no,0,0,No,2,0,8.0,0,Rural,0
0,30DEC62,36.0,0,8.0,32905.0,No,154523.01860799835,No,M,High School,Blue Collar,30,Commercial,5100,4,Pickup,yes,6014,2,No,4,0,8.0,0,Rural,1
1,13NOV54,45.0,3,10.474061923313512,78061.0,Yes,0.0,No,F,Bachelors,Professional,43,Private,13810,1,Sports Car,no,7810,1,No,6,0,14.0,0,Rural,1
0,19APR59,40.0,2,10.474061923313512,72640.0,Yes,0.0,No,F,Masters,Lawyer,17,Private,14330,1,SUV,no,0,0,No,0,29227,14.0,1,Urban,0
1,21DEC58,40.0,3,10.474061923313512,137394.0,Yes,0.0,No,F,Masters,Lawyer,6,Private,21690,6,Minivan,no,30553,3,No,1,15721,18.0,1,Urban,1
0,15JUN39,60.0,0,8.0,50279.0,No,253143.0,Yes,F,Bachelors,Manager,5,Private,12530,4,Minivan,no,7566,1,No,6,0,12.0,0,Urban,1
0,23FEB71,28.0,2,11.0,4087.0,Yes,0.0,No,F,<High School,Student,26,Private,6350,9,SUV,no,0,0,No,0,0,1.0,0,Urban,0
0,22DEC51,47.0,0,12.0,64545.0,No,247072.0,No,M,Bachelors,Clerical,31,Commercial,22620,6,Panel Truck,yes,0,0,No,2,0,14.0,0,Rural,0
0,06SEP47,52.0,0,8.0,96707.0,No,270614.0,Yes,M,High School,Blue Collar,32,Commercial,29370,13,Panel Truck,yes,0,0,No,0,0,1.0,0,Rural,0
0,30AUG66,33.0,2,12.0,70408.0,No,190139.0,Yes,F,Bachelors,Blue Collar,31,Commercial,11840,4,Sports Car,no,0,0,No,1,0,9.0,0,Urban,0
0,06JUL52,47.0,0,4.0,12765.0,No,0.0,No,F,<High School,Student,71,Private,11820,1,Sports Car,no,4960,2,No,2,0,7.0,0,Rural,1
2,23FEB63,36.0,3,8.0,34503.0,No,189551.0,Yes,M,High School,Blue Collar,16,Commercial,23790,11,Minivan,yes,39271,2,Yes,0,2611,1.0,1,Urban,1
0,04NOV40,59.0,2,15.0,61833.0,No,220235.0,Yes,F,Masters,Lawyer,46,Private,13580,1,SUV,no,31858,3,Yes,0,0,17.0,0,Urban,1
0,08JUN60,39.0,0,11.0,61572.07326346075,No,64192.0,No,F,High School,Home Maker,52,Private,6620,5,Sports Car,no,3884,2,No,1,0,1.0,0,Rural,1
0,18NOV60,38.0,0,10.0,50688.0,No,238411.0,Yes,F,<High School,Blue Collar,33,Private,9590,7,SUV,no,9157,3,No,3,0,3.0,0,Urban,1
0,10APR43,56.0,0,12.0,48414.0,No,0.0,No,M,Bachelors,Manager,44,Private,18120,10,Minivan,yes,9932,2,No,0,0,13.0,0,Urban,1
0,03FEB56,43.0,0,9.0,122306.0,No,0.0,No,M,Masters,Manager,16,Private,5800,1,Pickup,no,0,0,No,1,0,16.0,0,Urban,0
0,29JUN56,43.0,0,11.0,11500.0,No,0.0,Yes,M,High School,Student,30,Commercial,13640,11,Minivan,yes,0,0,No,0,0,11.0,0,Rural,0
0,24MAR53,46.0,0,13.0,66067.0,No,194092.0,Yes,F,Bachelors,Professional,35,Private,9660,1,Minivan,no,53568,2,No,0,0,10.0,0,Urban,1
0,11NOV63,36.0,0,10.0,149140.0,No,399270.0,No,M,Masters,,43,Commercial,34700,7,Panel Truck,no,27207,2,No,3,0,13.0,0,Urban,1
0,12APR46,53.0,0,14.0,123265.0,No,345259.0,Yes,M,Masters,Lawyer,5,Private,15910,1,Minivan,yes,0,0,No,0,0,19.0,0,Urban,0
0,13DEC68,30.0,3,18.0,22780.0,No,116924.0,Yes,F,High School,Clerical,8,Private,9930,16,Minivan,no,1641,1,No,5,0,8.0,0,Urban,1
0,17MAY69,30.0,3,14.0,34392.0,No,133262.0,Yes,M,<High School,Clerical,11,Commercial,8720,9,Pickup,no,0,0,No,0,0,8.298147573217427,0,Rural,0
0,05FEB57,42.0,0,8.0,24076.0,No,0.0,No,M,<High School,Clerical,43,Private,8110,1,Pickup,yes,32580,2,Yes,5,2277,6.0,1,Urban,1
0,14FEB48,51.0,0,11.0,109179.0,No,322080.0,No,M,Masters,Lawyer,23,Private,17520,4,Van,no,1173,1,No,5,0,17.0,0,Urban,1
0,11AUG59,40.0,0,11.0,60157.0,No,216690.0,No,M,High School,Manager,28,Private,15600,1,Minivan,yes,47231,3,Yes,1,0,6.0,0,Urban,1
0,03FEB64,35.0,0,8.0,30782.0,No,0.0,No,M,High School,Professional,40,Private,8840,4,Pickup,yes,0,0,Yes,0,0,12.0,0,Urban,0
0,23NOV51,47.0,0,0.0,0.0,No,0.0,Yes,M,Bachelors,Student,30,Commercial,6200,1,Pickup,no,0,0,No,2,2380,9.0,1,Urban,0
0,06AUG55,44.0,2,13.0,72811.0,No,228454.0,Yes,M,High School,Blue Collar,47,Commercial,18580,7,Van,no,0,0,No,0,0,1.0,0,Rural,0
1,22NOV56,42.0,3,17.0,55805.0,No,237874.0,Yes,M,High School,Blue Collar,47,Commercial,11530,1,Pickup,no,0,0,No,1,0,8.0,0,Rural,0
0,12MAR38,61.0,2,18.0,34446.0,No,168224.0,Yes,M,Masters,Lawyer,35,Private,11040,4,SUV,yes,1465,2,No,0,0,9.0,0,Urban,1
0,05AUG45,54.0,1,12.0,10838.0,Yes,154523.01860799835,No,F,Bachelors,Home Maker,37,Private,22280,1,Minivan,no,8238,2,No,0,0,8.0,0,Rural,1
0,21SEP46,53.0,0,10.0,30699.0,No,0.0,No,M,Bachelors,Clerical,42,Commercial,22730,4,Panel Truck,no,19644,2,Yes,5,0,13.0,0,Urban,1
0,30DEC55,43.0,0,12.0,46671.0,No,183055.0,No,M,<High School,Blue Collar,63,Private,9400,13,Pickup,yes,0,0,No,3,7571,5.0,1,Urban,0
0,13JUN47,52.0,0,9.0,46188.0,No,163879.0,No,F,Masters,Manager,26,Private,18910,6,Minivan,no,0,0,No,0,0,12.0,0,Urban,0
0,13MAY56,43.0,0,11.0,61572.07326346075,No,178766.0,Yes,F,High School,Professional,51,Private,6530,1,Sports Car,no,8487,2,No,3,15846,1.0,1,Urban,1
0,24APR50,49.0,0,11.0,1573.0,No,120732.0,Yes,M,<High School,Student,49,Commercial,6560,1,Pickup,no,0,0,No,3,0,5.0,0,Urban,0
2,29DEC59,39.0,2,12.0,72695.0,No,154523.01860799835,Yes,F,Masters,Manager,53,Private,5400,1,SUV,no,5346,2,No,2,3774,20.0,1,Urban,1
0,21MAY49,50.0,0,0.0,0.0,No,0.0,No,F,PhD,Lawyer,48,Private,6500,1,SUV,no,0,0,No,0,0,17.0,0,Rural,0
0,22APR50,49.0,0,8.0,156753.0,No,154523.01860799835,No,F,PhD,Manager,38,Private,6670,16,SUV,no,26178,2,Yes,1,0,14.0,0,Urban,1
0,21AUG51,48.0,0,10.0,70210.0,No,250072.0,Yes,M,High School,Manager,38,Commercial,11450,6,Pickup,no,0,0,No,0,0,8.0,0,Urban,0
0,09JUN44,55.0,0,14.0,98789.0,No,269098.0,Yes,F,PhD,,5,Private,11430,4,Sports Car,no,8592,2,No,4,0,10.0,0,Urban,1
0,17MAR52,47.0,0,8.0,185671.0,No,0.0,No,M,PhD,Manager,9,Commercial,36260,6,Panel Truck,yes,9196,4,No,2,0,13.0,0,Urban,1
0,15AUG51,48.0,0,16.0,140390.0,No,0.0,No,M,Masters,Lawyer,18,Private,32140,1,Minivan,yes,0,0,No,0,0,21.0,0,Urban,0
0,03SEP41,58.0,0,19.0,42485.0,No,156093.0,Yes,M,High School,Blue Collar,57,Commercial,25530,1,Panel Truck,yes,0,0,No,0,0,1.0,0,Rural,0
0,02JUL42,57.0,0,4.0,50397.0,No,0.0,No,M,PhD,Lawyer,29,Private,12950,4,Minivan,yes,0,0,No,1,0,12.0,0,Urban,0
0,26MAR65,34.0,4,0.0,0.0,No,154523.01860799835,Yes,F,<High School,Home Maker,38,Private,22090,19,Minivan,no,0,0,No,0,0,6.0,0,Rural,0
0,30SEP41,58.0,0,13.0,41696.0,No,206805.0,Yes,M,High School,Professional,36,Private,19480,13,Minivan,yes,0,0,No,2,0,1.0,0,Urban,0
0,04JUN72,27.0,1,10.0,44208.0,Yes,0.0,No,F,High School,Clerical,33,Private,8620,1,SUV,no,3700,2,No,5,3280,9.0,1,Urban,1
3,13DEC59,39.0,3,11.0,121626.0,Yes,306169.0,No,F,Bachelors,Professional,20,Private,17560,6,SUV,no,0,0,No,1,0,11.0,0,Urban,0
0,03JUL49,50.0,0,12.0,7971.0,No,0.0,No,F,PhD,Home Maker,5,Private,17620,3,Minivan,no,0,0,No,5,0,8.298147573217427,0,Rural,0
0,14JAN66,33.0,3,9.0,58195.0,No,173288.0,Yes,F,High School,Professional,37,Private,8090,1,Sports Car,no,504,1,No,0,0,1.0,0,Urban,1
1,13SEP56,43.0,3,15.0,39564.0,No,205645.0,Yes,M,High School,Blue Collar,30,Commercial,33110,1,Panel Truck,yes,610,4,No,0,5273,4.0,1,Urban,1
0,15MAR59,40.0,1,11.0,40252.0,Yes,201112.0,No,M,High School,Blue Collar,41,Private,7240,13,Pickup,yes,0,0,Yes,0,1207,1.0,1,Urban,0
0,13JAN57,42.0,0,12.0,44614.0,No,210753.0,Yes,F,High School,Professional,64,Private,11780,1,SUV,no,0,0,Yes,6,7893,11.0,1,Urban,0
1,16APR54,45.0,2,16.0,40390.0,No,229727.0,Yes,M,<High School,Blue Collar,39,Private,7970,6,Pickup,no,10037,3,Yes,5,0,6.0,0,Urban,1
0,27NOV44,54.0,0,14.0,59291.0,No,0.0,No,M,<High School,Blue Collar,5,Private,12830,1,Minivan,no,6815,1,No,6,0,1.0,0,Urban,1
0,05AUG45,54.0,0,10.474061923313512,50457.0,No,234578.0,Yes,M,Bachelors,Manager,22,Commercial,40900,1,Panel Truck,yes,7103,2,No,5,0,11.0,0,Urban,1
0,27NOV50,48.0,0,10.0,61572.07326346075,No,155212.0,Yes,M,Masters,,18,Commercial,30500,1,Panel Truck,yes,0,0,No,2,0,18.0,0,Urban,0
0,16FEB56,43.0,0,8.0,196974.0,No,486776.0,Yes,M,PhD,,30,Commercial,28610,13,Panel Truck,yes,0,0,No,1,0,12.0,0,Urban,0
0,20JAN60,39.0,0,11.0,52586.0,No,260933.0,No,M,<High School,Blue Collar,38,Private,8330,1,Pickup,yes,0,0,No,0,3829,7.0,1,Urban,0
0,04JUN42,57.0,0,11.0,113403.0,No,320542.0,No,M,PhD,Manager,52,Commercial,24370,6,Panel Truck,no,10457,2,No,0,34640,11.0,1,Urban,1
0,15NOV70,29.0,1,12.0,24464.0,No,123024.0,Yes,M,High School,Clerical,17,Commercial,6850,7,Pickup,yes,40703,2,Yes,4,1807,7.0,1,Urban,1
2,21MAY57,42.0,3,12.0,62386.0,No,202871.0,Yes,M,Bachelors,Professional,5,Commercial,18840,7,Van,no,8835,2,No,4,0,9.0,0,Urban,1
0,15OCT54,45.0,0,12.0,139239.0,No,342461.0,No,M,Masters,Lawyer,33,Private,19920,6,Van,no,0,0,No,0,0,11.0,0,Rural,0
0,04SEP52,47.0,0,14.0,106484.0,No,328359.0,Yes,M,Masters,Manager,49,Commercial,28380,4,Panel Truck,no,0,0,No,0,0,19.0,0,Urban,0
0,22JUN46,53.0,0,15.0,75184.0,No,268417.0,Yes,F,Bachelors,Manager,11,Commercial,25540,1,Pickup,no,1037,1,No,2,0,10.0,0,Urban,1
0,23SEP51,48.0,0,11.0,151979.0,No,395160.0,No,F,PhD,,25,Commercial,38290,3,Panel Truck,no,14968,1,Yes,1,8363,18.0,1,Urban,1
0,10AUG43,56.0,0,13.0,69790.0,No,198028.0,Yes,M,High School,Blue Collar,44,Commercial,15960,17,Minivan,yes,7825,3,No,6,0,1.0,0,Urban,1
0,15DEC74,24.0,1,10.0,55492.0,Yes,0.0,No,F,High School,Blue Collar,16,Commercial,22330,1,Pickup,yes,0,0,No,3,3033,1.0,1,Urban,0
1,20JUL36,63.0,1,2.0,38111.0,No,152804.0,Yes,F,Masters,Lawyer,28,Private,15700,13,SUV,no,0,0,Yes,2,8633,19.0,1,Urban,0
0,14AUG57,42.0,2,13.0,63030.0,No,217602.0,Yes,F,<High School,Clerical,78,Commercial,38870,1,Panel Truck,no,0,0,No,0,0,7.0,0,Rural,0
0,29OCT58,41.0,0,0.0,0.0,No,68224.0,No,F,<High School,Home Maker,44,Private,1500,6,Sports Car,no,0,0,No,2,0,5.0,0,Rural,0
0,18MAR44,55.0,0,12.0,62924.0,No,237604.0,No,M,Bachelors,Professional,39,Commercial,9310,1,Pickup,yes,0,0,No,0,9543,14.0,1,Urban,0
3,28FEB50,49.0,0,11.0,105646.0,No,334922.0,Yes,M,High School,Professional,41,Private,6000,4,Pickup,yes,0,0,No,4,0,6.0,0,Rural,0
1,22NOV57,41.0,3,13.0,79190.0,No,235543.0,Yes,F,High School,Manager,30,Private,13520,1,Sports Car,no,3469,2,No,4,0,1.0,0,Urban,1
0,19MAR56,43.0,2,16.0,98666.0,No,319269.0,Yes,F,Masters,Lawyer,37,Private,3800,6,SUV,no,35062,2,Yes,0,0,16.0,0,Urban,1
0,15SEP53,46.0,0,5.0,95640.0,No,282509.0,No,M,Bachelors,Blue Collar,5,Commercial,24860,6,Panel Truck,yes,3777,1,No,5,0,13.0,0,Urban,1
0,13JUL59,40.0,0,11.0,214804.0,No,542478.0,Yes,M,PhD,,16,Commercial,29600,1,Panel Truck,yes,0,0,No,0,0,5.0,0,Urban,0
0,22FEB62,37.0,0,11.0,61572.07326346075,No,164213.0,Yes,F,Masters,Lawyer,14,Private,13500,1,SUV,no,0,0,No,2,0,13.0,0,Urban,0
0,12MAY59,40.0,0,12.0,306277.0,No,0.0,No,F,PhD,Manager,21,Private,19520,4,Minivan,no,0,0,Yes,2,0,19.0,0,Urban,0
0,12JUL60,39.0,0,9.0,16149.0,No,0.0,No,F,High School,Clerical,44,Private,7010,1,Sports Car,no,0,0,No,0,0,6.0,0,Rural,0
0,15OCT46,53.0,0,13.0,64993.0,No,241636.0,Yes,M,<High School,Clerical,45,Private,13540,4,Minivan,no,10345,2,No,4,1538,1.0,1,Urban,1
